parcel_id,origin,destination,dest_node,size_class,request_time,urgency,peak_multiplier,hour
316,Centrum,Centrum,12032936838,A,591,normal,1.8,9
1039,Centrum,Centrum,428560393,B,591,high,1.8,9
530,Centrum,Centrum,262454105,A,591,normal,1.8,9
462,Centrum,Centrum,42624230,A,591,normal,1.8,9
1243,Centrum,Blixembosch,42780572,A,591,high,1.8,9
1623,Blixembosch,Blixembosch,4864108980,A,591,high,1.8,9
3481,Meerhoven,Centrum,11809651400,B,591,normal,1.8,9
1314,Centrum,Blixembosch,42764780,B,592,high,1.8,9
1251,Centrum,Meerhoven,1332035621,A,592,high,1.8,9
3431,Meerhoven,Centrum,42610635,B,592,high,1.8,9
3350,Meerhoven,Meerhoven,11425682977,A,592,high,1.8,9
1047,Centrum,Centrum,7255651067,A,592,high,1.8,9
1151,Centrum,Blixembosch,10659597098,A,592,normal,1.8,9
429,Centrum,Centrum,7102147855,A,592,high,1.8,9
2685,Blixembosch,Centrum,42606905,A,592,high,1.8,9
2302,Blixembosch,Blixembosch,10659597098,A,592,high,1.8,9
173,Centrum,Centrum,652808501,A,592,normal,1.8,9
2629,Blixembosch,Meerhoven,11425682982,B,593,normal,1.8,9
400,Centrum,Centrum,262454105,A,593,high,1.8,9
3078,Meerhoven,Meerhoven,1380741965,A,593,high,1.8,9
130,Centrum,Centrum,268515832,A,593,normal,1.8,9
1596,External,Centrum,520322687,B,593,normal,1.8,9
3390,Meerhoven,Blixembosch,33065756,B,593,high,1.8,9
2954,Meerhoven,Meerhoven,6712429505,A,593,high,1.8,9
632,Centrum,Centrum,2701059928,B,593,high,1.8,9
2612,Blixembosch,Centrum,312790029,B,593,normal,1.8,9
2895,Meerhoven,Meerhoven,6294568315,A,593,normal,1.8,9
2003,Blixembosch,Blixembosch,11067720962,A,593,high,1.8,9
908,Centrum,Centrum,42612973,A,593,high,1.8,9
2445,Blixembosch,Blixembosch,4864108985,A,593,high,1.8,9
3122,Meerhoven,Meerhoven,42622009,A,593,normal,1.8,9
2150,Blixembosch,Blixembosch,42772959,B,593,high,1.8,9
1257,Centrum,Meerhoven,919369136,A,594,high,1.8,9
1288,Centrum,Blixembosch,42781750,A,594,high,1.8,9
1923,Blixembosch,Blixembosch,42778952,A,594,high,1.8,9
2985,Meerhoven,Meerhoven,6294568317,A,594,high,1.8,9
2562,Blixembosch,Centrum,1931472115,A,594,normal,1.8,9
160,Centrum,Centrum,2612950234,A,594,normal,1.8,9
1968,Blixembosch,Blixembosch,42776636,A,594,normal,1.8,9
3441,Meerhoven,Centrum,9112896292,B,594,high,1.8,9
2319,Blixembosch,Blixembosch,4864108973,A,594,normal,1.8,9
787,Centrum,Centrum,5228955099,A,594,normal,1.8,9
850,Centrum,Centrum,10129728481,A,594,normal,1.8,9
1827,Blixembosch,Blixembosch,42773566,A,594,high,1.8,9
3126,Meerhoven,Meerhoven,11425682982,A,594,normal,1.8,9
169,Centrum,Centrum,1274037371,A,594,normal,1.8,9
1625,Blixembosch,Blixembosch,42783856,B,595,high,1.8,9
2964,Meerhoven,Meerhoven,11425682979,A,595,high,1.8,9
2939,Meerhoven,Meerhoven,11425682982,A,595,normal,1.8,9
3207,Meerhoven,Meerhoven,1387915591,A,595,high,1.8,9
1255,Centrum,Meerhoven,937797700,A,595,high,1.8,9
2699,Blixembosch,Meerhoven,6712429507,A,595,normal,1.8,9
2023,Blixembosch,Blixembosch,274711965,A,595,high,1.8,9
421,Centrum,Centrum,268515854,B,595,high,1.8,9
704,Centrum,Centrum,268820483,B,595,high,1.8,9
2671,Blixembosch,Meerhoven,919369133,A,595,high,1.8,9
1835,Blixembosch,Blixembosch,4864108980,A,595,normal,1.8,9
2892,Meerhoven,Meerhoven,2305493848,A,595,normal,1.8,9
343,Centrum,Centrum,1931472079,A,595,normal,1.8,9
1448,Centrum,Meerhoven,42629326,B,595,high,1.8,9
352,Centrum,Centrum,262454090,A,595,high,1.8,9
31,Centrum,Centrum,2916513481,A,596,high,1.8,9
49,Centrum,Centrum,262454093,A,596,normal,1.8,9
2701,Blixembosch,Centrum,1886079698,A,596,normal,1.8,9
3096,Meerhoven,Meerhoven,5628622584,B,596,high,1.8,9
1883,Blixembosch,Blixembosch,4864108975,A,596,normal,1.8,9
2360,Blixembosch,Blixembosch,2763956477,A,596,high,1.8,9
2962,Meerhoven,Meerhoven,11425682982,A,596,high,1.8,9
3413,Meerhoven,Centrum,10129728494,A,596,high,1.8,9
3313,Meerhoven,Meerhoven,42634297,A,596,high,1.8,9
2950,Meerhoven,Meerhoven,6294568315,B,596,high,1.8,9
2862,External,Blixembosch,42778952,A,596,normal,1.8,9
1993,Blixembosch,Blixembosch,10659597098,B,596,high,1.8,9
2981,Meerhoven,Meerhoven,5628624241,A,596,high,1.8,9
91,Centrum,Centrum,8903542030,A,596,normal,1.8,9
2764,External,Blixembosch,42777467,A,596,normal,1.8,9
776,Centrum,Centrum,12032936842,A,596,normal,1.8,9
630,Centrum,Centrum,42621145,A,597,high,1.8,9
516,Centrum,Centrum,9628866986,A,597,high,1.8,9
513,Centrum,Centrum,42610635,A,597,normal,1.8,9
1697,Blixembosch,Blixembosch,4864108975,B,597,normal,1.8,9
2496,Blixembosch,Meerhoven,2305493852,A,597,high,1.8,9
3323,Meerhoven,Meerhoven,42621866,A,597,normal,1.8,9
3321,Meerhoven,Meerhoven,42622009,A,597,high,1.8,9
2932,Meerhoven,Meerhoven,6001202641,A,597,normal,1.8,9
3537,External,Meerhoven,1530910794,A,597,high,1.8,9
746,Centrum,Centrum,12032936833,A,597,high,1.8,9
2936,Meerhoven,Meerhoven,7503441065,B,597,high,1.8,9
1679,Blixembosch,Blixembosch,42777467,B,597,normal,1.8,9
1667,Blixembosch,Blixembosch,42773158,A,597,normal,1.8,9
3034,Meerhoven,Meerhoven,6001202641,A,597,normal,1.8,9
2309,Blixembosch,Blixembosch,42776636,A,597,high,1.8,9
145,Centrum,Centrum,1271057023,A,598,normal,1.8,9
591,Centrum,Centrum,42608177,A,598,high,1.8,9
1396,Centrum,Meerhoven,42630649,A,598,normal,1.8,9
373,Centrum,Centrum,6952286819,A,598,normal,1.8,9
172,Centrum,Centrum,7217152849,A,598,high,1.8,9
1777,Blixembosch,Blixembosch,11067720973,A,598,normal,1.8,9
268,Centrum,Centrum,42627534,A,598,normal,1.8,9
2885,Meerhoven,Meerhoven,5210395243,B,598,high,1.8,9
376,Centrum,Centrum,12032936838,A,598,high,1.8,9
253,Centrum,Centrum,11425558398,A,598,high,1.8,9
1700,Blixembosch,Blixembosch,42775205,B,598,high,1.8,9
1309,Centrum,Meerhoven,3925985397,A,598,normal,1.8,9
2651,Blixembosch,Meerhoven,6001202638,A,598,high,1.8,9
2263,Blixembosch,Blixembosch,4864108980,A,598,high,1.8,9
2687,Blixembosch,Meerhoven,9696073556,A,598,normal,1.8,9
2846,External,Blixembosch,42775205,A,598,normal,1.8,9
379,Centrum,Centrum,684796273,A,599,high,1.8,9
2631,Blixembosch,Meerhoven,919369129,A,599,high,1.8,9
3134,Meerhoven,Meerhoven,42625546,A,599,high,1.8,9
2754,External,Blixembosch,274711965,B,599,normal,1.8,9
1773,Blixembosch,Blixembosch,11067720962,A,599,high,1.8,9
1316,Centrum,Meerhoven,42629326,A,599,normal,1.8,9
1310,Centrum,Meerhoven,6105821144,A,599,normal,1.8,9
1517,External,Centrum,42619587,A,599,normal,1.8,9
2654,Blixembosch,Centrum,652808540,A,599,normal,1.8,9
2601,Blixembosch,Meerhoven,919369134,A,599,normal,1.8,9
1397,Centrum,Meerhoven,2305493852,A,599,normal,1.8,9
2844,External,Blixembosch,10659597098,A,599,normal,1.8,9
2200,Blixembosch,Blixembosch,42783856,B,600,normal,1.2,10
276,Centrum,Centrum,4686541198,A,600,normal,1.2,10
1352,Centrum,Blixembosch,42781750,B,600,normal,1.2,10
2296,Blixembosch,Blixembosch,274712141,A,601,normal,1.2,10
2143,Blixembosch,Blixembosch,42782756,B,601,normal,1.2,10
1120,Centrum,Centrum,11809624407,B,601,normal,1.2,10
309,Centrum,Centrum,11425558395,A,601,normal,1.2,10
612,Centrum,Centrum,42617633,B,601,normal,1.2,10
2475,Blixembosch,Blixembosch,4864108986,A,602,normal,1.2,10
2299,Blixembosch,Blixembosch,42773566,B,603,normal,1.2,10
3362,Meerhoven,Meerhoven,423933258,B,603,normal,1.2,10
1162,Centrum,Meerhoven,2305493848,A,603,normal,1.2,10
2253,Blixembosch,Blixembosch,4864108973,A,603,normal,1.2,10
495,Centrum,Centrum,11809624401,B,603,normal,1.2,10
3214,Meerhoven,Meerhoven,9696073564,A,604,normal,1.2,10
1318,Centrum,Blixembosch,2739556567,A,604,normal,1.2,10
2260,Blixembosch,Blixembosch,42782911,B,604,normal,1.2,10
3522,External,Meerhoven,403876945,B,604,normal,1.2,10
3471,Meerhoven,Centrum,1931472156,A,604,normal,1.2,10
1853,Blixembosch,Blixembosch,42781750,A,604,normal,1.2,10
2512,Blixembosch,Meerhoven,42622009,A,605,normal,1.2,10
1905,Blixembosch,Blixembosch,42775639,A,605,normal,1.2,10
2704,Blixembosch,Meerhoven,410122641,A,605,normal,1.2,10
2779,External,Blixembosch,42777061,A,605,normal,1.2,10
2823,External,Blixembosch,274712141,A,605,normal,1.2,10
422,Centrum,Centrum,42620833,A,605,normal,1.2,10
3238,Meerhoven,Meerhoven,6712429504,B,606,normal,1.2,10
2005,Blixembosch,Blixembosch,42773566,A,607,normal,1.2,10
1285,Centrum,Blixembosch,42764780,A,607,normal,1.2,10
3412,Meerhoven,Centrum,10129728496,A,608,normal,1.2,10
225,Centrum,Centrum,42613511,A,608,normal,1.2,10
1833,Blixembosch,Blixembosch,42771346,A,612,normal,1.2,10
2066,Blixembosch,Blixembosch,42771346,A,612,normal,1.2,10
2401,Blixembosch,Blixembosch,4864108980,B,613,normal,1.2,10
671,Centrum,Centrum,10284277651,A,614,normal,1.2,10
796,Centrum,Centrum,619930395,B,614,normal,1.2,10
1333,Centrum,Meerhoven,6001202641,A,614,normal,1.2,10
2652,Blixembosch,Meerhoven,410122629,A,614,normal,1.2,10
2552,Blixembosch,Centrum,12032936841,A,614,normal,1.2,10
1797,Blixembosch,Blixembosch,4864108980,B,615,normal,1.2,10
969,Centrum,Centrum,652808501,B,615,normal,1.2,10
1687,Blixembosch,Blixembosch,2763956477,A,615,normal,1.2,10
1403,Centrum,Blixembosch,42775205,A,615,normal,1.2,10
2452,Blixembosch,Blixembosch,11067720962,A,615,normal,1.2,10
668,Centrum,Centrum,312790033,B,616,normal,1.2,10
2183,Blixembosch,Blixembosch,274711965,A,616,normal,1.2,10
2119,Blixembosch,Blixembosch,4864108975,A,617,normal,1.2,10
979,Centrum,Centrum,42620070,B,617,normal,1.2,10
2207,Blixembosch,Blixembosch,42774634,B,617,normal,1.2,10
1751,Blixembosch,Blixembosch,42776429,A,617,normal,1.2,10
3552,External,Meerhoven,12556906079,A,618,normal,1.2,10
2488,Blixembosch,Blixembosch,42783856,A,618,normal,1.2,10
1962,Blixembosch,Blixembosch,42776429,A,618,normal,1.2,10
2380,Blixembosch,Blixembosch,11067720968,A,618,normal,1.2,10
2768,External,Blixembosch,11067720973,A,619,normal,1.2,10
2897,Meerhoven,Meerhoven,1969225442,A,620,normal,1.2,10
1851,Blixembosch,Blixembosch,42780572,B,620,normal,1.2,10
2279,Blixembosch,Blixembosch,42782911,A,620,normal,1.2,10
502,Centrum,Centrum,569930562,A,620,normal,1.2,10
1818,Blixembosch,Blixembosch,10659597098,B,621,normal,1.2,10
3422,Meerhoven,Centrum,12819683862,B,621,normal,1.2,10
358,Centrum,Centrum,7518753526,A,621,normal,1.2,10
3318,Meerhoven,Meerhoven,919369134,A,622,normal,1.2,10
2198,Blixembosch,Blixembosch,42780938,A,622,normal,1.2,10
2120,Blixembosch,Blixembosch,42780572,A,622,normal,1.2,10
1154,Centrum,Meerhoven,8691493586,A,622,normal,1.2,10
1533,External,Centrum,11425558396,B,623,normal,1.2,10
3296,Meerhoven,Meerhoven,403875980,A,624,normal,1.2,10
386,Centrum,Centrum,25243566,A,624,normal,1.2,10
240,Centrum,Centrum,264762414,A,624,normal,1.2,10
1640,Blixembosch,Blixembosch,42775207,A,625,normal,1.2,10
2667,Blixembosch,Centrum,10298392769,A,625,normal,1.2,10
2315,Blixembosch,Blixembosch,42781494,A,626,normal,1.2,10
567,Centrum,Centrum,428560393,A,626,normal,1.2,10
1259,Centrum,Meerhoven,409019326,A,626,normal,1.2,10
237,Centrum,Centrum,42616158,A,627,normal,1.2,10
2174,Blixembosch,Blixembosch,4864108986,B,628,normal,1.2,10
1902,Blixembosch,Blixembosch,2763956477,A,629,normal,1.2,10
2487,Blixembosch,Blixembosch,42773566,B,630,normal,1.2,10
1895,Blixembosch,Blixembosch,4864108985,A,630,normal,1.2,10
1692,Blixembosch,Blixembosch,2763956477,A,631,normal,1.2,10
1370,Centrum,Blixembosch,42775205,A,631,normal,1.2,10
479,Centrum,Centrum,12819683857,A,632,normal,1.2,10
912,Centrum,Centrum,10284277651,A,632,normal,1.2,10
2905,Meerhoven,Meerhoven,6294568315,A,632,normal,1.2,10
214,Centrum,Centrum,42606905,A,633,normal,1.2,10
2528,Blixembosch,Meerhoven,919369127,A,633,normal,1.2,10
3545,External,Meerhoven,1530910794,A,634,normal,1.2,10
67,Centrum,Centrum,1265940938,A,634,normal,1.2,10
3360,Meerhoven,Meerhoven,5628622595,A,634,normal,1.2,10
2106,Blixembosch,Blixembosch,2749903065,A,634,normal,1.2,10
3151,Meerhoven,Meerhoven,12556906071,B,634,normal,1.2,10
1849,Blixembosch,Blixembosch,42775205,B,635,normal,1.2,10
1100,Centrum,Centrum,9628866986,B,635,normal,1.2,10
1686,Blixembosch,Blixembosch,2739556567,A,635,normal,1.2,10
2530,Blixembosch,Meerhoven,2305493848,B,635,normal,1.2,10
2223,Blixembosch,Blixembosch,42774634,A,636,normal,1.2,10
1994,Blixembosch,Blixembosch,274711220,A,636,normal,1.2,10
933,Centrum,Centrum,5228955099,A,637,normal,1.2,10
1440,Centrum,Blixembosch,274711965,B,637,normal,1.2,10
2557,Blixembosch,Centrum,10252954531,A,638,normal,1.2,10
2867,External,Blixembosch,274711965,B,638,normal,1.2,10
1786,Blixembosch,Blixembosch,42781494,A,638,normal,1.2,10
1364,Centrum,Meerhoven,9696073556,A,638,normal,1.2,10
2294,Blixembosch,Blixembosch,4864108975,A,639,normal,1.2,10
3179,Meerhoven,Meerhoven,423933258,A,639,normal,1.2,10
3535,External,Meerhoven,1530910794,B,639,normal,1.2,10
1546,External,Centrum,11809651401,A,640,normal,1.2,10
3512,External,Meerhoven,423933231,A,640,normal,1.2,10
1558,External,Centrum,5228955101,A,641,normal,1.2,10
488,Centrum,Centrum,10252954531,A,641,normal,1.2,10
2674,Blixembosch,Centrum,11425558398,A,641,normal,1.2,10
222,Centrum,Centrum,10300575465,A,641,normal,1.2,10
589,Centrum,Centrum,42625067,A,642,normal,1.2,10
1436,Centrum,Blixembosch,42782756,A,643,normal,1.2,10
3254,Meerhoven,Meerhoven,6001202638,B,643,normal,1.2,10
1607,External,Centrum,652808528,A,643,normal,1.2,10
1536,External,Centrum,6426500745,A,643,normal,1.2,10
2836,External,Blixembosch,42776636,A,644,normal,1.2,10
2513,Blixembosch,Centrum,262454105,A,644,normal,1.2,10
2292,Blixembosch,Blixembosch,42780572,B,645,normal,1.2,10
2391,Blixembosch,Blixembosch,42775207,B,646,normal,1.2,10
501,Centrum,Centrum,42627534,A,646,normal,1.2,10
363,Centrum,Centrum,42623928,A,646,normal,1.2,10
397,Centrum,Centrum,42603898,B,646,normal,1.2,10
758,Centrum,Centrum,2912751884,B,646,normal,1.2,10
1869,Blixembosch,Blixembosch,4864108986,A,646,normal,1.2,10
1177,Centrum,Blixembosch,4864108973,A,646,normal,1.2,10
3406,Meerhoven,Blixembosch,10659597098,B,646,normal,1.2,10
3169,Meerhoven,Meerhoven,423933249,B,647,normal,1.2,10
1498,External,Centrum,1931472203,A,647,normal,1.2,10
2239,Blixembosch,Blixembosch,42775639,A,648,normal,1.2,10
1601,External,Centrum,12819683857,A,649,normal,1.2,10
372,Centrum,Centrum,660852953,B,650,normal,1.2,10
1052,Centrum,Centrum,520322672,A,650,normal,1.2,10
3449,Meerhoven,Blixembosch,42772959,A,651,normal,1.2,10
974,Centrum,Centrum,1271057023,A,651,normal,1.2,10
2086,Blixembosch,Blixembosch,42783856,A,651,normal,1.2,10
3234,Meerhoven,Meerhoven,5210315125,A,651,normal,1.2,10
2386,Blixembosch,Blixembosch,42768375,A,651,normal,1.2,10
1512,External,Centrum,264762414,A,652,normal,1.2,10
713,Centrum,Centrum,42624335,B,653,normal,1.2,10
3119,Meerhoven,Meerhoven,12556906071,B,654,normal,1.2,10
2440,Blixembosch,Blixembosch,274711220,A,654,normal,1.2,10
3375,Meerhoven,Blixembosch,42782756,A,655,normal,1.2,10
1814,Blixembosch,Blixembosch,42775205,A,656,normal,1.2,10
2525,Blixembosch,Centrum,312790010,A,656,normal,1.2,10
1418,Centrum,Meerhoven,919369134,A,656,normal,1.2,10
3527,External,Meerhoven,6001202639,A,656,normal,1.2,10
2992,Meerhoven,Meerhoven,4093647312,A,657,normal,1.2,10
1928,Blixembosch,Blixembosch,42775205,A,657,normal,1.2,10
783,Centrum,Centrum,1272796377,A,658,normal,1.2,10
3010,Meerhoven,Meerhoven,11441005020,A,658,normal,1.2,10
1038,Centrum,Centrum,312790033,A,658,normal,1.2,10
1852,Blixembosch,Blixembosch,42767643,A,659,normal,1.2,10
3459,Meerhoven,Centrum,7255651067,A,659,normal,1.2,10
1236,Centrum,Blixembosch,42782911,A,659,normal,1.2,10
754,Centrum,Centrum,25243566,A,660,normal,1.2,11
619,Centrum,Centrum,6797557997,B,660,normal,1.2,11
2256,Blixembosch,Blixembosch,42782911,A,660,normal,1.2,11
1263,Centrum,Blixembosch,42775205,A,661,normal,1.2,11
2887,Meerhoven,Meerhoven,919369133,A,661,normal,1.2,11
460,Centrum,Centrum,5228955099,A,662,normal,1.2,11
1021,Centrum,Centrum,1265940938,A,664,normal,1.2,11
349,Centrum,Centrum,7217152847,A,664,normal,1.2,11
1497,External,Centrum,9628866980,A,664,normal,1.2,11
618,Centrum,Centrum,1931472079,A,666,normal,1.2,11
2842,External,Blixembosch,42777061,A,666,normal,1.2,11
1035,Centrum,Centrum,9628866981,A,667,normal,1.2,11
1,Centrum,Centrum,7518753526,A,667,normal,1.2,11
404,Centrum,Centrum,11809624401,B,667,normal,1.2,11
2340,Blixembosch,Blixembosch,4864108985,B,668,normal,1.2,11
595,Centrum,Centrum,1265940938,A,670,normal,1.2,11
3156,Meerhoven,Meerhoven,42628404,B,670,normal,1.2,11
1330,Centrum,Blixembosch,42776636,A,672,normal,1.2,11
2230,Blixembosch,Blixembosch,2739556567,A,672,normal,1.2,11
756,Centrum,Centrum,262454090,B,672,normal,1.2,11
1225,Centrum,Meerhoven,1969225553,B,672,normal,1.2,11
2848,External,Blixembosch,4864108975,B,673,normal,1.2,11
2908,Meerhoven,Meerhoven,919369134,A,673,normal,1.2,11
2827,External,Blixembosch,42773566,B,674,normal,1.2,11
3284,Meerhoven,Meerhoven,12556906079,A,675,normal,1.2,11
909,Centrum,Centrum,268515832,A,675,normal,1.2,11
3270,Meerhoven,Meerhoven,410122641,A,675,normal,1.2,11
3261,Meerhoven,Meerhoven,6001202638,A,675,normal,1.2,11
63,Centrum,Centrum,7102147855,A,675,normal,1.2,11
2828,External,Blixembosch,4864108986,A,675,normal,1.2,11
852,Centrum,Centrum,42614251,A,675,normal,1.2,11
500,Centrum,Centrum,42624230,A,675,normal,1.2,11
1588,External,Centrum,10298392781,B,676,normal,1.2,11
179,Centrum,Centrum,5763933975,A,677,normal,1.2,11
1387,Centrum,Blixembosch,42771346,A,677,normal,1.2,11
3448,Meerhoven,Blixembosch,42772959,A,677,normal,1.2,11
2262,Blixembosch,Blixembosch,42773566,A,677,normal,1.2,11
230,Centrum,Centrum,42619347,A,677,normal,1.2,11
3136,Meerhoven,Meerhoven,1380741965,B,678,normal,1.2,11
1146,Centrum,Blixembosch,33065756,A,678,normal,1.2,11
3149,Meerhoven,Meerhoven,42621866,A,678,normal,1.2,11
1576,External,Centrum,7217152849,B,678,normal,1.2,11
1359,Centrum,Blixembosch,42767643,A,678,normal,1.2,11
3516,External,Meerhoven,5210394509,A,679,normal,1.2,11
617,Centrum,Centrum,12032936774,A,680,normal,1.2,11
1811,Blixembosch,Blixembosch,42782756,A,680,normal,1.2,11
3106,Meerhoven,Meerhoven,11425682982,A,681,normal,1.2,11
3493,Meerhoven,Centrum,569930562,A,682,normal,1.2,11
2278,Blixembosch,Blixembosch,42775207,A,682,normal,1.2,11
1997,Blixembosch,Blixembosch,2763956477,B,682,normal,1.2,11
3315,Meerhoven,Meerhoven,9696073556,A,682,normal,1.2,11
1858,Blixembosch,Blixembosch,10659597098,A,683,normal,1.2,11
1169,Centrum,Blixembosch,4864108975,A,684,normal,1.2,11
2236,Blixembosch,Blixembosch,4864108975,A,684,normal,1.2,11
690,Centrum,Centrum,10129728520,A,684,normal,1.2,11
2191,Blixembosch,Blixembosch,4864108975,A,685,normal,1.2,11
2304,Blixembosch,Blixembosch,42775207,A,685,normal,1.2,11
2563,Blixembosch,Centrum,42606331,A,685,normal,1.2,11
1995,Blixembosch,Blixembosch,42781494,A,685,normal,1.2,11
509,Centrum,Centrum,2916513481,A,686,normal,1.2,11
3430,Meerhoven,Centrum,652808540,A,686,normal,1.2,11
2374,Blixembosch,Blixembosch,33065756,A,686,normal,1.2,11
672,Centrum,Centrum,3570174260,A,686,normal,1.2,11
3367,Meerhoven,Meerhoven,12556906071,A,687,normal,1.2,11
3483,Meerhoven,Centrum,42625385,A,687,normal,1.2,11
341,Centrum,Centrum,42624230,B,687,normal,1.2,11
815,Centrum,Centrum,9581456475,A,687,normal,1.2,11
157,Centrum,Centrum,1931472203,A,687,normal,1.2,11
2743,External,Blixembosch,4864108986,B,687,normal,1.2,11
498,Centrum,Centrum,12032936824,B,688,normal,1.2,11
431,Centrum,Centrum,42626070,A,688,normal,1.2,11
2514,Blixembosch,Meerhoven,423933231,B,688,normal,1.2,11
3339,Meerhoven,Meerhoven,919369136,A,688,normal,1.2,11
3312,Meerhoven,Meerhoven,5628622604,B,688,normal,1.2,11
1090,Centrum,Centrum,268515854,A,688,normal,1.2,11
484,Centrum,Centrum,10300575465,A,689,normal,1.2,11
1334,Centrum,Meerhoven,4093647312,A,689,normal,1.2,11
296,Centrum,Centrum,10253033528,A,689,normal,1.2,11
2344,Blixembosch,Blixembosch,2739556567,A,690,normal,1.2,11
3400,Meerhoven,Blixembosch,42771346,A,690,normal,1.2,11
2139,Blixembosch,Blixembosch,4864108986,A,691,normal,1.2,11
3272,Meerhoven,Meerhoven,11425682982,B,691,normal,1.2,11
3532,External,Meerhoven,1969225556,A,691,normal,1.2,11
1990,Blixembosch,Blixembosch,4864108973,A,691,normal,1.2,11
2280,Blixembosch,Blixembosch,42777061,B,691,normal,1.2,11
380,Centrum,Centrum,569911333,A,693,normal,1.2,11
1105,Centrum,Centrum,42614251,A,693,normal,1.2,11
1084,Centrum,Centrum,660852953,A,693,normal,1.2,11
2434,Blixembosch,Blixembosch,42775639,A,694,normal,1.2,11
1523,External,Centrum,11809651401,B,695,normal,1.2,11
1459,External,Centrum,1265940938,A,696,normal,1.2,11
1465,External,Centrum,12871697064,A,696,normal,1.2,11
1174,Centrum,Blixembosch,42773158,A,697,normal,1.2,11
312,Centrum,Centrum,4686541208,B,697,normal,1.2,11
2162,Blixembosch,Blixembosch,4864108975,B,697,normal,1.2,11
2281,Blixembosch,Blixembosch,4864108975,A,697,normal,1.2,11
3165,Meerhoven,Meerhoven,42625546,A,698,normal,1.2,11
834,Centrum,Centrum,1886079698,B,698,normal,1.2,11
2925,Meerhoven,Meerhoven,42622009,A,698,normal,1.2,11
1070,Centrum,Centrum,268820483,B,698,normal,1.2,11
1743,Blixembosch,Blixembosch,42781750,A,699,normal,1.2,11
197,Centrum,Centrum,12871697067,B,699,normal,1.2,11
1056,Centrum,Centrum,5864286800,A,700,normal,1.2,11
218,Centrum,Centrum,10300575465,A,700,normal,1.2,11
1361,Centrum,Blixembosch,42774634,B,700,normal,1.2,11
1806,Blixembosch,Blixembosch,2739556567,A,700,normal,1.2,11
1063,Centrum,Centrum,10129728496,A,701,normal,1.2,11
1845,Blixembosch,Blixembosch,11067720973,A,701,normal,1.2,11
1083,Centrum,Centrum,6797557996,B,701,normal,1.2,11
564,Centrum,Centrum,5228949843,A,702,normal,1.2,11
2623,Blixembosch,Meerhoven,11425682980,B,703,normal,1.2,11
2303,Blixembosch,Blixembosch,42778952,B,704,normal,1.2,11
858,Centrum,Centrum,262454105,A,704,normal,1.2,11
2901,Meerhoven,Meerhoven,6001202641,A,704,normal,1.2,11
228,Centrum,Centrum,8917271716,A,704,normal,1.2,11
2940,Meerhoven,Meerhoven,9696073556,A,704,normal,1.2,11
2252,Blixembosch,Blixembosch,42775207,A,704,normal,1.2,11
255,Centrum,Centrum,6797557996,A,705,normal,1.2,11
1676,Blixembosch,Blixembosch,2763956477,A,705,normal,1.2,11
280,Centrum,Centrum,6952286819,A,706,normal,1.2,11
2930,Meerhoven,Meerhoven,42625546,A,706,normal,1.2,11
2561,Blixembosch,Centrum,12032936786,A,707,normal,1.2,11
3049,Meerhoven,Meerhoven,11425682982,A,707,normal,1.2,11
193,Centrum,Centrum,12819781827,A,707,normal,1.2,11
1150,Centrum,Blixembosch,274711965,A,708,normal,1.2,11
2544,Blixembosch,Meerhoven,423933250,A,708,normal,1.2,11
